0.0130005, -1.4974, 5.0739
0.0800018, -1.484, 5.07389
0.147003, -1.4706, 5.03484
0.214005, -1.4572, 4.97624
0.281006, -1.4438, 5.0153099999999995
0.348, -1.4304, 5.05437
0.415001, -1.417, 4.97625
0.482002, -1.4036, 4.97623
0.549004, -1.3902, 4.99578
0.616005, -1.3768, 5.09343
0.682999, -1.3634, 5.05437
0.75, -1.35, 5.0153099999999995
0.817001, -1.3366, 5.05437
0.884003, -1.3232, 4.97625
0.951004, -1.3098, 4.99578
1.01801, -1.2964, 4.99578
1.085, -1.283, 5.0153099999999995
1.152, -1.2696, 4.97625
1.219, -1.2562, 5.0153099999999995
1.286, -1.2428, 4.97625
1.353, -1.2294, 4.97625
1.42001, -1.216, 4.93719
1.487, -1.2026, 4.97624
1.554, -1.1892, 5.05437
1.621, -1.1758, 4.91765
1.688, -1.1624, 5.0153099999999995
1.755, -1.149, 4.95672
1.822, -1.1356, 4.97625
1.889, -1.1222, 5.0153099999999995
1.956, -1.1088, 5.3864
2.023, -1.0954, 4.99578
2.09, -1.082, 5.0153099999999995
2.15701, -1.0686, 5.05437
2.224, -1.0552, 5.05437
2.291, -1.0418, 5.0153099999999995
2.358, -1.0284, 4.8785799999999995
2.425, -1.015, 4.97624
2.492, -1.0016, 5.05437
2.55901, -0.988199, 4.97625
2.626, -0.9748, 4.99578
2.693, -0.9614, 5.03484
2.76, -0.948, 5.03484
2.827, -0.934599, 4.99578
2.894, -0.921199, 5.09343
2.961, -0.9078, 5.0153099999999995
3.028, -0.8944, 4.99578
3.095, -0.881, 5.093439999999999
3.162, -0.8676, 4.95671
3.229, -0.854199, 4.99578
3.29601, -0.840799, 4.99578
3.363, -0.8274, 5.0153099999999995
3.43, -0.814, 5.0739
3.497, -0.8006, 5.152019999999999
3.564, -0.787199, 4.93719
3.631, -0.773799, 5.0739
3.69801, -0.760399, 5.03484
3.765, -0.747, 4.97624
3.832, -0.7336, 4.99578
3.899, -0.7202, 5.0739
3.966, -0.7068, 5.05437
4.033, -0.693399, 4.97625
4.1, -0.680001, 4.76139
4.167, -0.6666, 4.839519999999999
4.234, -0.6532, 5.03484
