7.80908, 0.0618162, 4.34863
0.00732422, -1.06337, 4.6538
0.012207, 0.149896, 4.1045
0.0170898, -0.577711, 3.98246
0.0219727, -1.06447, 3.92142
0.0273438, -0.396994, 4.2266
0.0322266, -0.495312, 4.1045
0.0371094, -1.04906, 4.2876
0.0419922, -0.848175, 4.226579999999999
0.0473633, 0.172562, 4.1655500000000005
0.0522461, -1.02102, 4.04347
0.0571289, -1.03515, 3.8603799999999997
0.0620117, 0.155338, 4.34865
0.0673828, -0.594132, 3.98246
7.87598, 0.0751948, 3.8603799999999997
0.0742188, -1.01175, 4.226579999999999
0.0791016, 0.287903, 4.10454
0.0839844, -0.79055, 4.10452
0.0893555, -1.02072, 4.1045
0.0942383, -0.000305653, 4.04347
0.0991211, 0.169638, 4.34865
0.104004, -0.978015, 4.47069
0.109375, -0.915062, 4.28761
0.114258, 0.312073, 4.34863
0.119141, -0.950722, 3.9824399999999995
0.124023, -0.955153, 4.04347
0.129395, 0.335639, 4.04347
0.134277, -0.778673, 4.34865
7.94287, 0.0885739, 4.34863
0.140137, -0.962908, 4.1045
0.14502, 0.219099, 4.71482
0.150391, -0.469524, 4.1655299999999995
0.155273, -0.965224, 4.1655500000000005
0.160156, -0.109295, 4.1655500000000005
0.165039, -0.00584459, 4.47071
0.169922, -0.942867, 4.1045
0.175293, -0.818365, 3.79934
0.180176, 0.375117, 3.9824399999999995
0.185059, -0.903382, 4.22657
0.189941, -0.94176, 4.34866
0.195313, 0.327381, 4.22657
0.200195, -0.694061, 4.04347
0.205078, -0.942666, 4.22657
8.01367, 0.102734, 4.34868
0.211914, 0.287088, 4.226579999999999
0.217285, -0.660815, 4.1655500000000005
0.222168, -0.937731, 4.4097
0.227051, -0.2745, 3.9214100000000003
0.231934, -0.0662861, 4.1655500000000005
0.237305, -0.923128, 4.04347
0.242188, -0.723172, 4.1655500000000005
0.24707, 0.294738, 3.9824399999999995
0.251953, -0.901274, 4.34865
0.257324, -0.910841, 4.22657
0.262207, 0.277917, 4.47073
0.26709, -0.58426, 4.1045
0.271973, -0.917287, 4.28761
8.08105, 0.11621, 4.04347
0.27832, 0.351954, 4.04347
0.283203, -0.441114, 4.4097100000000005
0.288086, -0.907215, 4.4097
0.292969, -0.450983, 4.04347
0.29834, 0.134982, 4.1655299999999995
0.303223, -0.882744, 4.40968
0.308105, -0.879017, 4.1045
0.312988, 0.425506, 4.2876
0.318359, -0.707865, 4.22657
0.323242, -0.883247, 4.34863
0.328125, 0.34904, 4.1045
0.333008, -0.349044, 4.1655500000000005
0.338379, -0.881334, 4.1655299999999995
0.343262, -0.506386, 3.98246
8.15186, 0.130371, 4.10452
0.349121, -0.255762, 4.10452
0.354004, -0.874284, 4.043489999999999
0.359375, -0.815152, 4.10456
0.364258, 0.315201, 4.28761
0.369141, -0.847898, 3.79934
0.374023, -0.863609, 4.226579999999999
0.379395, 0.433264, 4.47069
0.384277, -0.537417, 3.9824399999999995
0.38916, -0.858674, 4.59277
0.394043, 0.0780684, 3.9824399999999995
0.398926, 0.0153137, 4.34865
0.404297, -0.842353, 4.40968
0.40918, -0.351967, 3.98246
0.414063, 0.466508, 4.53176
8.22266, 0.144531, 4.1655500000000005
0.421387, -0.811501, 4.1655299999999995
0.42627, -0.456226, 3.73833
0.431152, 0.502363, 4.53176
0.436035, -0.787925, 3.61625
0.440918, -0.788328, 4.04347
0.446289, 0.514851, 4.40966
0.451172, -0.772114, 4.1655299999999995
0.456055, -0.80374, 4.1655299999999995
0.460938, 0.218895, 4.1045
0.466309, -0.163295, 4.47073
0.471191, -0.79991, 4.226579999999999
0.476074, -0.504879, 4.1655500000000005
0.480957, 0.52895, 3.9824399999999995
8.29004, 0.158008, 4.40968
0.486328, -0.762345, 4.226579999999999
0.491211, -0.748951, 3.8603799999999997
0.496094, 0.540532, 4.1045
0.500977, -0.383294, 4.28761
0.506348, -0.767683, 3.9214100000000003
0.51123, 0.23965, 4.1655500000000005
0.516113, -0.266644, 3.8603799999999997
0.520996, -0.770301, 4.59279
0.526367, -0.50367, 4.1045
0.53125, 0.158252, 3.8603799999999997
0.536133, -0.764561, 4.28761
0.541016, -0.761842, 4.1655299999999995
0.546387, 0.522606, 3.9824399999999995
0.55127, -0.247604, 3.9824399999999995
8.35986, 0.171972, 4.34865
0.558105, -0.742707, 4.40966
0.562988, 0.565709, 4.226579999999999
0.568359, -0.14455, 4.1045
0.573242, -0.737973, 4.22657
0.578125, 0.484327, 3.7383100000000002
0.583008, -0.279737, 4.59277
0.588379, -0.758619, 4.1655299999999995
0.593262, -0.399313, 3.9214100000000003
0.598145, 0.359315, 4.40966
0.603027, -0.741499, 4.1655299999999995
0.60791, -0.754087, 3.7383100000000002
0.613281, 0.557552, 3.9214100000000003
0.618164, -0.621223, 4.04347
8.42676, 0.185351, 3.79934
0.624023, -0.736564, 4.28761
0.629395, 0.540532, 3.9214100000000003
0.634277, -0.29303, 4.28763
0.63916, -0.762346, 3.9824399999999995
0.644043, 0.159763, 3.92142
0.648926, 0.127227, 4.04347
0.654297, -0.758014, 3.79934
0.65918, -0.290515, 3.9214100000000003
0.664063, 0.472437, 4.1045
0.668945, -0.74603, 4.28761
0.674316, -0.760432, 4.47073
0.679199, 0.52311, 4.22657
0.684082, -0.380478, 4.16551
8.49365, 0.19873, 3.8603899999999998
0.690918, -0.747944, 4.2876
0.696289, 0.550804, 4.40968
0.701172, -0.664541, 4.04347
0.706055, -0.757813, 4.04351
0.710938, 0.248311, 3.98246
0.716309, 0.306329, 4.1655500000000005
0.721191, -0.733341, 3.9824399999999995
0.726074, -0.449476, 3.7383100000000002
0.730957, 0.58988, 4.1655299999999995
0.736328, -0.707458, 3.9214100000000003
0.741211, -0.702121, 4.16557
0.746094, 0.578802, 4.04347
0.750977, -0.661224, 3.8603899999999998
8.56006, 0.212011, 3.6773
0.758301, -0.714811, 4.34865
0.763184, 0.589678, 4.22657
0.768066, -0.601484, 4.04347
0.772949, -0.739283, 4.04347
0.77832, 0.509507, 4.2266
0.783203, 0.277517, 4.40968
0.788086, -0.71753, 3.9824399999999995
0.792969, -0.327992, 4.34865
0.79834, 0.561886, 4.1655500000000005
0.803223, -0.687418, 4.043489999999999
0.808105, -0.692856, 4.2876
0.812988, 0.614481, 4.226579999999999
0.818359, -0.518884, 4.1045
8.62695, 0.22539, 4.1655500000000005
0.824219, -0.684799, 3.9824399999999995
0.829102, 0.591897, 3.9824399999999995
0.833984, -0.637453, 3.9214100000000003
0.839355, -0.72901, 4.1655500000000005
0.844238, 0.234911, 3.8603799999999997
0.849121, 0.205293, 4.1655299999999995
0.854004, -0.70051, 3.7383100000000002
0.859375, -0.673815, 4.40966
0.864258, 0.507503, 4.1045
0.869141, -0.690942, 4.71487
0.874023, -0.705847, 4.04347
0.879395, 0.585958, 4.04347
0.884277, -0.100735, 4.40968
8.69385, 0.238769, 4.1045
0.891113, -0.685605, 4.34863
0.895996, 0.57196, 4.04351
0.901367, -0.175178, 4.1655500000000005
0.90625, -0.685202, 4.04347
0.911133, 0.340983, 3.7383100000000002
0.916016, -0.24035, 3.8603799999999997
0.921387, -0.691647, 4.4097
0.92627, -0.403039, 4.04347
0.931152, 0.470835, 4.10452
0.936035, -0.67362, 4.34863
0.940918, -0.68923, 4.10452
0.946289, 0.634541, 4.34865
0.951172, -0.488564, 3.9824399999999995
8.76074, 0.252148, 3.8603799999999997
0.958008, -0.607637, 3.49419
0.963379, 0.633427, 3.8603799999999997
0.968262, -0.518387, 4.34865
0.973145, -0.698899, 4.043489999999999
0.978027, 0.400716, 4.22657
0.98291, -0.00160858, 4.59279
0.988281, -0.701315, 4.40968
0.993164, 0.00533718, 4.47073
0.998047, 0.584252, 4.2876
1.00293, -0.664456, 3.7383100000000002
1.0083, -0.67211, 4.34863
1.01318, 0.641789, 3.79936
1.01807, 0.0114836, 3.7383100000000002
8.82764, 0.265527, 4.34866
1.02539, -0.640081, 4.10452
1.03027, 0.66234, 4.1655299999999995
1.03516, -0.609358, 3.9824399999999995
1.04004, -0.654586, 4.28761
1.04492, 0.492484, 3.9824399999999995
1.05029, -0.373724, 4.1655299999999995
1.05518, -0.674527, 4.10452
1.06006, -0.187163, 4.1045
1.06494, 0.349143, 3.79934
1.07031, -0.663851, 4.10452
1.0752, -0.593531, 3.79934
1.08008, 0.614793, 4.10448
1.08496, -0.617412, 4.1045
8.89404, 0.278808, 3.7383100000000002
1.09229, -0.636953, 3.9214100000000003
1.09717, 0.64572, 4.16559
1.10205, -0.588297, 3.8603799999999997
1.10693, -0.683591, 4.47073
1.1123, 0.60914, 3.9824399999999995
1.11719, 0.0872361, 4.40968
1.12207, -0.658816, 4.2266
1.12695, 0.205293, 4.1655299999999995
1.13232, 0.579421, 4.04347
1.13721, -0.638271, 4.40968
1.14209, -0.633226, 4.59277
1.14697, 0.672311, 3.98246
1.15234, -0.59102, 4.1655500000000005
8.96094, 0.292187, 4.28761
1.1582, -0.589912, 4.53176
1.16309, 0.656096, 4.28761
1.16797, -0.613689, 4.10452
1.17334, -0.673117, 3.92142
1.17822, 0.40555, 3.9214100000000003
1.18311, 0.169434, 4.226579999999999
1.18799, -0.663147, 4.34865
1.19336, -0.313184, 3.55522
1.19824, 0.216679, 3.9824399999999995
1.20313, -0.658413, 4.10454
1.20801, -0.637255, 3.98246
1.21338, 0.638059, 4.28761
1.21826, -0.615199, 4.3487
1.22314, -0.685605, 4.226579999999999
9.03174, 0.306347, 4.1045
1.229, 0.618604, 4.65384
1.23438, -0.293436, 4.59279
1.23926, -0.686209, 4.22657
1.24414, 0.229976, 3.9214100000000003
